Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Spreadsheet,correctAnswerCount,EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,stimuli,ShowProgressBar
1,1732116744068,20/11/2024 15:32:24,1732116743610,-5,20/11/2024 10:32:23,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x765,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1732116749283,20/11/2024 15:32:29,1732116748879,-5,20/11/2024 10:32:28,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x765,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,4768.20000000298,,,,,0,1,0,,,,,,Instructions,,,
3,1732116750790,20/11/2024 15:32:30,1732116750374,-5,20/11/2024 10:32:30,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x765,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,1477,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
4,1732116759165,20/11/2024 15:32:39,1732116758693,-5,20/11/2024 10:32:38,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x765,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,9799.9,,,,,0,1,0,,,,,,Instructions,,,
5,1732116767026,20/11/2024 15:32:47,1732116766584,-5,20/11/2024 10:32:46,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,7880.29999999702,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
6,1732116773049,20/11/2024 15:32:53,1732116772648,-5,20/11/2024 10:32:52,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,13943.5,,,,,0,1,0,,,,,,Instructions,,,
7,1732116777789,20/11/2024 15:32:57,1732116777364,-5,20/11/2024 10:32:57,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,4708.0999999940395,,,,,0,1,0,,,,,,Instructions,,,
8,1732116783651,20/11/2024 15:33:03,1732116783254,-5,20/11/2024 10:33:03,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,5881.70000000298,,,,,0,1,0,,,,,,Instructions,,,
9,1732116784653,20/11/2024 15:33:04,1732116784242,-5,20/11/2024 10:33:04,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,1,1,Screen 3,Zone3,timelimit_screen,1000.0999999999985,,,,,0,1,0,,,1,,1,Trial,3,HugginsPitch_2_3.flac,1
10,1732116790758,20/11/2024 15:33:10,1732116790353,-5,20/11/2024 10:33:10,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,1,2,Screen 1,content,content_audio,6102,,,,,0,1,0,,,,,1,Trial,3,HugginsPitch_2_3.flac,1
11,1732116791546,20/11/2024 15:33:11,1732116791133,-5,20/11/2024 10:33:11,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,1,3,Screen 2,buttonC,response_button_text,771.0999999940395,,,3,1,1,0,0,,,,,1,Trial,3,HugginsPitch_2_3.flac,1
12,1732116792523,20/11/2024 15:33:12,1732116792126,-5,20/11/2024 10:33:12,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,2,1,Screen 3,Zone3,timelimit_screen,1000.0999999999985,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_10_2.flac,1
13,1732116798640,20/11/2024 15:33:18,1732116798224,-5,20/11/2024 10:33:18,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,2,2,Screen 1,content,content_audio,6094.29999999702,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
14,1732116799176,20/11/2024 15:33:19,1732116798762,-5,20/11/2024 10:33:18,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,2,3,Screen 2,buttonB,response_button_text,528.7000000029802,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
15,1732116800161,20/11/2024 15:33:20,1732116799759,-5,20/11/2024 10:33:19,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,3,1,Screen 3,Zone3,timelimit_screen,1000.3000000000029,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_3_2.flac,1
16,1732116806266,20/11/2024 15:33:26,1732116805862,-5,20/11/2024 10:33:25,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,3,2,Screen 1,content,content_audio,6097.9000000059605,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_3_2.flac,1
17,1732116806657,20/11/2024 15:33:26,1732116806248,-5,20/11/2024 10:33:26,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,3,3,Screen 2,buttonB,response_button_text,379.40000000596046,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_3_2.flac,1
18,1732116807641,20/11/2024 15:33:27,1732116807242,-5,20/11/2024 10:33:27,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,4,1,Screen 3,Zone3,timelimit_screen,1000,,,,,0,1,0,,,1,,1,Trial,1,HugginsPitch_1_1.flac,1
19,1732116813725,20/11/2024 15:33:33,1732116813328,-5,20/11/2024 10:33:33,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,4,2,Screen 1,content,content_audio,6080.699999988079,,,,,0,1,0,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
20,1732116814139,20/11/2024 15:33:34,1732116813735,-5,20/11/2024 10:33:33,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,4,3,Screen 2,buttonA,response_button_text,398.70000000298023,,,1,1,1,0,0,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
21,1732116815138,20/11/2024 15:33:35,1732116814725,-5,20/11/2024 10:33:34,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,5,1,Screen 3,Zone3,timelimit_screen,999.8999999999942,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_9_2.flac,1
22,1732116821211,20/11/2024 15:33:41,1732116820795,-5,20/11/2024 10:33:40,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,5,2,Screen 1,content,content_audio,6065,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
23,1732116821541,20/11/2024 15:33:41,1732116821140,-5,20/11/2024 10:33:41,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,5,3,Screen 2,buttonB,response_button_text,338.79999999701977,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
24,1732116822524,20/11/2024 15:33:42,1732116822126,-5,20/11/2024 10:33:42,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,6,1,Screen 3,Zone3,timelimit_screen,1000,,,,,0,1,0,,,1,,1,Trial,1,HugginsPitch_8_1.flac,1
25,1732116828608,20/11/2024 15:33:48,1732116828198,-5,20/11/2024 10:33:48,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,6,2,Screen 1,content,content_audio,6067,,,,,0,1,0,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
26,1732116828978,20/11/2024 15:33:48,1732116828577,-5,20/11/2024 10:33:48,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,6,3,Screen 2,buttonA,response_button_text,372.09999999403954,,,1,1,1,0,0,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
27,1732116830337,20/11/2024 15:33:50,1732116829937,-5,20/11/2024 10:33:49,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,1354.2999999970198,,,,,0,1,0,,,,,,End,,,
28,1732116830465,20/11/2024 15:33:50,1732116829940,-5,20/11/2024 10:33:49,196386,5,task-wrbu,,41492069,BLIND,12110829,,complete,,673dffc41ece9e701eb9915c,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x900,1600x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB11,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,86330,,,,,0,1,0,,,,,,,,,
1,1732117078512,20/11/2024 15:37:58,1732117083892,-5,20/11/2024 10:38:03,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1732117084666,20/11/2024 15:38:04,1732117090051,-5,20/11/2024 10:38:10,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,3310.5,,,,,0,1,0,,,,,,Instructions,,,
3,1732117094896,20/11/2024 15:38:14,1732117100236,-5,20/11/2024 10:38:20,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,10171.099999904633,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
4,1732117106706,20/11/2024 15:38:26,1732117112090,-5,20/11/2024 10:38:32,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,22031.1,,,,,0,1,0,,,,,,Instructions,,,
5,1732117116219,20/11/2024 15:38:36,1732117121651,-5,20/11/2024 10:38:41,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x1080,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,9535.099999904633,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
6,1732117122310,20/11/2024 15:38:42,1732117127714,-5,20/11/2024 10:38:47,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x1080,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,15597.5,,,,,0,1,0,,,,,,Instructions,,,
7,1732117125585,20/11/2024 15:38:45,1732117130980,-5,20/11/2024 10:38:50,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x1080,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,3240.0999999046326,,,,,0,1,0,,,,,,Instructions,,,
8,1732117138301,20/11/2024 15:38:58,1732117143719,-5,20/11/2024 10:39:03,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x1080,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,12728.199999809265,,,,,0,1,0,,,,,,Instructions,,,
9,1732117139285,20/11/2024 15:38:59,1732117144704,-5,20/11/2024 10:39:04,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x1080,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,1,1,Screen 3,Zone3,timelimit_screen,999.8999999999942,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_3_2.flac,1
10,1732117145451,20/11/2024 15:39:05,1732117150848,-5,20/11/2024 10:39:10,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x1080,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,1,2,Screen 1,content,content_audio,6122.099999904633,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_3_2.flac,1
11,1732117146125,20/11/2024 15:39:06,1732117151535,-5,20/11/2024 10:39:11,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x1080,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,1,3,Screen 2,buttonB,response_button_text,672.2000000476837,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_3_2.flac,1
12,1732117147116,20/11/2024 15:39:07,1732117152520,-5,20/11/2024 10:39:12,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x1080,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,2,1,Screen 3,Zone3,timelimit_screen,999.9000000000087,,,,,0,1,0,,,1,,1,Trial,1,HugginsPitch_8_1.flac,1
13,1732117153269,20/11/2024 15:39:13,1732117158668,-5,20/11/2024 10:39:18,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x1080,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,2,2,Screen 1,content,content_audio,6126.5,,,,,0,1,0,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
14,1732117153666,20/11/2024 15:39:13,1732117159026,-5,20/11/2024 10:39:19,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x1080,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,2,3,Screen 2,buttonA,response_button_text,343.7000000476837,,,1,1,1,0,0,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
15,1732117154619,20/11/2024 15:39:14,1732117160018,-5,20/11/2024 10:39:20,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x1080,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,3,1,Screen 3,Zone3,timelimit_screen,999.7999999999884,,,,,0,1,0,,,1,,1,Trial,3,HugginsPitch_2_3.flac,1
16,1732117160746,20/11/2024 15:39:20,1732117166149,-5,20/11/2024 10:39:26,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,3,2,Screen 1,content,content_audio,6117.200000047684,,,,,0,1,0,,,,,1,Trial,3,HugginsPitch_2_3.flac,1
17,1732117162043,20/11/2024 15:39:22,1732117167378,-5,20/11/2024 10:39:27,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,3,3,Screen 2,buttonC,response_button_text,1206.1000001430511,,,3,1,1,0,0,,,,,1,Trial,3,HugginsPitch_2_3.flac,1
18,1732117162938,20/11/2024 15:39:22,1732117168369,-5,20/11/2024 10:39:28,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,4,1,Screen 3,Zone3,timelimit_screen,997.8000000000029,,,,,0,1,0,,,1,,1,Trial,1,HugginsPitch_7_1.flac,1
19,1732117169181,20/11/2024 15:39:29,1732117174553,-5,20/11/2024 10:39:34,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,4,2,Screen 1,content,content_audio,6151.899999856949,,,,,0,1,0,,,,,1,Trial,1,HugginsPitch_7_1.flac,1
20,1732117170785,20/11/2024 15:39:30,1732117176139,-5,20/11/2024 10:39:36,196386,5,task-wrbu,,41492244,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,4,3,Screen 2,buttonA,response_button_text,1535.2000000476837,,,1,1,1,0,0,,,,,1,Trial,1,HugginsPitch_7_1.flac,1
